Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
62,1,Sep 1 2012,Sat,(15) Texas,37,,Wyoming,17,
63,1,Sep 1 2012,Sat,Texas State,30,@,Houston,13,
64,1,Sep 1 2012,Sat,Texas Tech,44,,Northwestern State,6,
65,1,Sep 1 2012,Sat,Texas-San Antonio,33,@,South Alabama,31,
66,1,Sep 1 2012,Sat,Troy,39,@,Alabama-Birmingham,29,
67,1,Sep 1 2012,Sat,Virginia,43,,Richmond,19,
68,1,Sep 1 2012,Sat,Wake Forest,20,,Liberty,17,
69,1,Sep 1 2012,Sat,Washington,21,,San Diego State,12,
70,1,Sep 1 2012,Sat,(11) West Virginia,69,,Marshall,34,
71,1,Sep 1 2012,Sat,Western Kentucky,49,,Austin Peay,10,
72,1,Sep 1 2012,Sat,(12) Wisconsin,26,,Northern Iowa,21,
73,1,Sep 1 2012,Sat,Youngstown State,31,@,Pittsburgh,17,
74,1,Sep 2 2012,Sun,Baylor,59,,Southern Methodist,24,
75,1,Sep 2 2012,Sun,(25) Louisville,32,,Kentucky,14,
76,1,Sep 3 2012,Mon,(15) Virginia Tech,20,,Georgia Tech,17,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
77,2,Sep 6 2012,Thu,Cincinnati,34,,Pittsburgh,10,
78,2,Sep 7 2012,Fri,Utah State,27,,Utah,20,
79,2,Sep 8 2012,Sat,(1) Alabama,35,,Western Kentucky,0,
80,2,Sep 8 2012,Sat,Arizona,59,,(18) Oklahoma State,38,
81,2,Sep 8 2012,Sat,Arizona State,45,,Illinois,14,
82,2,Sep 8 2012,Sat,Arkansas State,33,,Memphis,28,
83,2,Sep 8 2012,Sat,Boston College,34,,Maine,3,
84,2,Sep 8 2012,Sat,Bowling Green State,21,,Idaho,13,
85,2,Sep 8 2012,Sat,Brigham Young,45,,Weber State,13,
86,2,Sep 8 2012,Sat,Buffalo,56,,Morgan State,34,
87,2,Sep 8 2012,Sat,California,50,,Southern Utah,31,
88,2,Sep 8 2012,Sat,(12) Clemson,52,,Ball State,27,
89,2,Sep 8 2012,Sat,(24) Florida,20,@,Texas A&M,17,
90,2,Sep 8 2012,Sat,Florida International,41,,Akron,38,
91,2,Sep 8 2012,Sat,(6) Florida State,55,,Savannah State,0,
92,2,Sep 8 2012,Sat,(7) Georgia,41,@,Missouri,20,
93,2,Sep 8 2012,Sat,Georgia Tech,59,,Presbyterian,3,
94,2,Sep 8 2012,Sat,Illinois State,31,@,Eastern Michigan,14,
95,2,Sep 8 2012,Sat,Indiana,45,@,Massachusetts,6,
96,2,Sep 8 2012,Sat,Iowa State,9,@,Iowa,6,
97,2,Sep 8 2012,Sat,(21) Kansas State,52,,Miami (FL),13,
98,2,Sep 8 2012,Sat,Kentucky,47,,Kent State,14,
99,2,Sep 8 2012,Sat,(3) Louisiana State,41,,Washington,3,
100,2,Sep 8 2012,Sat,Louisiana Tech,56,@,Houston,49,
101,2,Sep 8 2012,Sat,Louisiana-Lafayette,37,@,Troy,24,
102,2,Sep 8 2012,Sat,Louisiana-Monroe,34,@,(8) Arkansas,31,Little Rock AR
103,2,Sep 8 2012,Sat,(23) Louisville,35,,Missouri State,7,
104,2,Sep 8 2012,Sat,Marshall,52,,Western Carolina,24,
105,2,Sep 8 2012,Sat,Maryland,36,@,Temple,27,
106,2,Sep 8 2012,Sat,Miami (OH),30,,Southern Illinois,14,
107,2,Sep 8 2012,Sat,(19) Michigan,31,,Air Force,25,
108,2,Sep 8 2012,Sat,(11) Michigan State,41,@,Central Michigan,7,
109,2,Sep 8 2012,Sat,Middle Tennessee State,31,,Florida Atlantic,17,
110,2,Sep 8 2012,Sat,Minnesota,44,,New Hampshire,7,
111,2,Sep 8 2012,Sat,Mississippi,28,,Texas-El Paso,10,
112,2,Sep 8 2012,Sat,Mississippi State,28,,Auburn,10,
113,2,Sep 8 2012,Sat,North Carolina State,10,@,Connecticut,7,
114,2,Sep 8 2012,Sat,North Dakota State,22,@,Colorado State,7,
115,2,Sep 8 2012,Sat,North Texas,34,,Texas Southern,7,
116,2,Sep 8 2012,Sat,Northern Arizona,17,@,Nevada-Las Vegas,14,
117,2,Sep 8 2012,Sat,Northern Illinois,35,,Tennessee-Martin,7,
118,2,Sep 8 2012,Sat,Northwestern,23,,Vanderbilt,13,
119,2,Sep 8 2012,Sat,(22) Notre Dame,20,,Purdue,17,
120,2,Sep 8 2012,Sat,Ohio,51,,New Mexico State,24,
121,2,Sep 8 2012,Sat,(14) Ohio State,31,,Central Florida,16,
122,2,Sep 8 2012,Sat,(5) Oklahoma,69,,Florida A&M,13,
123,2,Sep 8 2012,Sat,(4) Oregon,42,,Fresno State,25,
124,2,Sep 8 2012,Sat,Oregon State,10,,(13) Wisconsin,7,
125,2,Sep 8 2012,Sat,Rice,25,@,Kansas,24,
126,2,Sep 8 2012,Sat,Rutgers,26,,Howard,0,
127,2,Sep 8 2012,Sat,Sacramento State,30,@,Colorado,28,
128,2,Sep 8 2012,Sat,San Diego State,42,,Army,7,
129,2,Sep 8 2012,Sat,San Jose State,45,,California-Davis,13,
130,2,Sep 8 2012,Sat,South Alabama,9,,Nicholls State,3,
131,2,Sep 8 2012,Sat,(9) South Carolina,48,,East Carolina,10,
132,2,Sep 8 2012,Sat,South Florida,32,@,Nevada,31,
133,2,Sep 8 2012,Sat,(2) Southern California,42,@,Syracuse,29,East Rutherford NJ
134,2,Sep 8 2012,Sat,Southern Methodist,52,,Stephen F. Austin,0,
135,2,Sep 8 2012,Sat,(25) Stanford,50,,Duke,13,
136,2,Sep 8 2012,Sat,Tennessee,51,,Georgia State,13,
137,2,Sep 8 2012,Sat,(17) Texas,45,,New Mexico,0,
138,2,Sep 8 2012,Sat,(20) Texas Christian,56,,Grambling State,0,
139,2,Sep 8 2012,Sat,Texas Tech,58,@,Texas State,10,
140,2,Sep 8 2012,Sat,Texas-San Antonio,27,,Texas A&M-Commerce,16,
141,2,Sep 8 2012,Sat,Toledo,34,@,Wyoming,31,
142,2,Sep 8 2012,Sat,Tulsa,45,,Tulane,10,
143,2,Sep 8 2012,Sat,UCLA,36,,(16) Nebraska,30,
144,2,Sep 8 2012,Sat,Virginia,17,,Penn State,16,
145,2,Sep 8 2012,Sat,(15) Virginia Tech,42,,Austin Peay,7,
146,2,Sep 8 2012,Sat,Wake Forest,28,,North Carolina,27,
147,2,Sep 8 2012,Sat,Washington State,24,,Eastern Washington,20,
148,2,Sep 8 2012,Sat,Western Michigan,52,,Eastern Illinois,21,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
149,3,Sep 13 2012,Thu,Rutgers,,@,South Florida,,
150,3,Sep 14 2012,Fri,Washington State,,@,Nevada-Las Vegas,,
151,3,Sep 15 2012,Sat,(1) Alabama,,@,Arkansas,,
152,3,Sep 15 2012,Sat,Alabama-Birmingham,,@,(8) South Carolina,,
153,3,Sep 15 2012,Sat,Arizona State,,@,Missouri,,
154,3,Sep 15 2012,Sat,Arkansas State,,@,Nebraska,,
155,3,Sep 15 2012,Sat,Ball State,,@,Indiana,,
156,3,Sep 15 2012,Sat,Bethune-Cookman,,@,Miami (FL),,
157,3,Sep 15 2012,Sat,Boston College,,@,Northwestern,,
158,3,Sep 15 2012,Sat,Bowling Green State,,@,Toledo,,
159,3,Sep 15 2012,Sat,(25) Brigham Young,,@,Utah,,
160,3,Sep 15 2012,Sat,Cal Poly,,@,Wyoming,,
161,3,Sep 15 2012,Sat,California,,@,(12) Ohio State,,
162,3,Sep 15 2012,Sat,Charleston Southern,,@,Illinois,,
163,3,Sep 15 2012,Sat,Colorado,,@,Fresno State,,
164,3,Sep 15 2012,Sat,Colorado State,,@,San Jose State,,
165,3,Sep 15 2012,Sat,Connecticut,,@,Maryland,,
166,3,Sep 15 2012,Sat,Delaware State,,@,Cincinnati,,
167,3,Sep 15 2012,Sat,East Carolina,,@,Southern Mississippi,,
168,3,Sep 15 2012,Sat,Eastern Michigan,,@,Purdue,,
169,3,Sep 15 2012,Sat,(18) Florida,,@,(23) Tennessee,,
170,3,Sep 15 2012,Sat,Florida Atlantic,,@,(7) Georgia,,
171,3,Sep 15 2012,Sat,Florida International,,@,Central Florida,,
172,3,Sep 15 2012,Sat,Furman,,@,(11) Clemson,,
173,3,Sep 15 2012,Sat,Houston,,@,(22) UCLA,,
174,3,Sep 15 2012,Sat,Idaho,,@,(3) Louisiana State,,
175,3,Sep 15 2012,Sat,Lamar,,@,Hawaii,,
176,3,Sep 15 2012,Sat,Louisiana-Lafayette,,@,Oklahoma State,,
177,3,Sep 15 2012,Sat,Louisiana-Monroe,,@,Auburn,,
178,3,Sep 15 2012,Sat,Massachusetts,,@,(17) Michigan,,
179,3,Sep 15 2012,Sat,Miami (OH),,@,Boise State,,
180,3,Sep 15 2012,Sat,Middle Tennessee State,,@,Memphis,,
181,3,Sep 15 2012,Sat,Mississippi State,,@,Troy,,
182,3,Sep 15 2012,Sat,Morgan State,,@,Akron,,
183,3,Sep 15 2012,Sat,Navy,,@,Penn State,,
184,3,Sep 15 2012,Sat,New Mexico,,@,Texas Tech,,
185,3,Sep 15 2012,Sat,New Mexico State,,@,Texas-El Paso,,
186,3,Sep 15 2012,Sat,Nicholls State,,@,Tulsa,,
187,3,Sep 15 2012,Sat,North Carolina,,@,(19) Louisville,,
188,3,Sep 15 2012,Sat,North Carolina Central,,@,Duke,,
189,3,Sep 15 2012,Sat,North Dakota,,@,San Diego State,,
190,3,Sep 15 2012,Sat,North Texas,,@,(15) Kansas State,,
191,3,Sep 15 2012,Sat,Northern Illinois,,@,Army,,
192,3,Sep 15 2012,Sat,Northern Iowa,,@,Iowa,,
193,3,Sep 15 2012,Sat,Northwestern State,,@,Nevada,,
194,3,Sep 15 2012,Sat,(20) Notre Dame,,@,(10) Michigan State,,
195,3,Sep 15 2012,Sat,Ohio,,@,Marshall,,
196,3,Sep 15 2012,Sat,Portland State,,@,Washington,,
197,3,Sep 15 2012,Sat,Presbyterian,,@,Vanderbilt,,
198,3,Sep 15 2012,Sat,Rice,,@,Louisiana Tech,,
199,3,Sep 15 2012,Sat,Sam Houston State,,@,Baylor,,
200,3,Sep 15 2012,Sat,South Alabama,,@,North Carolina State,,
201,3,Sep 15 2012,Sat,South Carolina State,,@,(24) Arizona,,
202,3,Sep 15 2012,Sat,(2) Southern California,,@,(21) Stanford,,
203,3,Sep 15 2012,Sat,Stony Brook,,@,Syracuse,,
204,3,Sep 15 2012,Sat,Tennessee Tech,,@,(4) Oregon,,
205,3,Sep 15 2012,Sat,(14) Texas,,@,Mississippi,,
206,3,Sep 15 2012,Sat,Texas A&M,,@,Southern Methodist,,
207,3,Sep 15 2012,Sat,(16) Texas Christian,,@,Kansas,,
208,3,Sep 15 2012,Sat,Texas-San Antonio,,@,Georgia State,,
209,3,Sep 15 2012,Sat,Utah State,,@,Wisconsin,,
210,3,Sep 15 2012,Sat,Virginia,,@,Georgia Tech,,
211,3,Sep 15 2012,Sat,(13) Virginia Tech,,@,Pittsburgh,,
212,3,Sep 15 2012,Sat,Wake Forest,,@,(5) Florida State,,
213,3,Sep 15 2012,Sat,(9) West Virginia,,,James Madison,,Landover MD
214,3,Sep 15 2012,Sat,Western Illinois,,@,Iowa State,,
215,3,Sep 15 2012,Sat,Western Kentucky,,@,Kentucky,,
216,3,Sep 15 2012,Sat,Western Michigan,,@,Minnesota,,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
217,4,Sep 19 2012,Wed,Kent State,,@,Buffalo,,
218,4,Sep 20 2012,Thu,(25) Brigham Young,,@,Boise State,,
219,4,Sep 21 2012,Fri,Baylor,,@,Louisiana-Monroe,,
220,4,Sep 22 2012,Sat,Air Force,,@,Nevada-Las Vegas,,
221,4,Sep 22 2012,Sat,Akron,,@,(23) Tennessee,,
222,4,Sep 22 2012,Sat,Alabama-Birmingham,,@,(12) Ohio State,,
223,4,Sep 22 2012,Sat,Alcorn State,,@,Arkansas State,,
224,4,Sep 22 2012,Sat,(24) Arizona,,@,(4) Oregon,,
225,4,Sep 22 2012,Sat,Army,,@,Wake Forest,,
226,4,Sep 22 2012,Sat,Bowling Green State,,@,(13) Virginia Tech,,
227,4,Sep 22 2012,Sat,California,,@,(2) Southern California,,
228,4,Sep 22 2012,Sat,Central Michigan,,@,Iowa,,
229,4,Sep 22 2012,Sat,Citadel,,@,North Carolina State,,
230,4,Sep 22 2012,Sat,(11) Clemson,,@,(5) Florida State,,
231,4,Sep 22 2012,Sat,Coastal Carolina,,@,Toledo,,
232,4,Sep 22 2012,Sat,Colorado,,@,Washington State,,
233,4,Sep 22 2012,Sat,Connecticut,,@,Western Michigan,,
234,4,Sep 22 2012,Sat,East Carolina,,@,North Carolina,,
235,4,Sep 22 2012,Sat,Eastern Michigan,,@,(10) Michigan State,,
236,4,Sep 22 2012,Sat,Florida Atlantic,,@,(1) Alabama,,
237,4,Sep 22 2012,Sat,Fresno State,,@,Tulsa,,
238,4,Sep 22 2012,Sat,Gardner-Webb,,@,Pittsburgh,,
239,4,Sep 22 2012,Sat,Idaho State,,@,Nebraska,,
240,4,Sep 22 2012,Sat,Kansas,,@,Northern Illinois,,
241,4,Sep 22 2012,Sat,(15) Kansas State,,@,(5) Oklahoma,,
242,4,Sep 22 2012,Sat,Kentucky,,@,(18) Florida,,
243,4,Sep 22 2012,Sat,(3) Louisiana State,,@,Auburn,,
244,4,Sep 22 2012,Sat,Louisiana Tech,,@,Illinois,,
245,4,Sep 22 2012,Sat,(19) Louisville,,@,Florida International,,
246,4,Sep 22 2012,Sat,Marshall,,@,Rice,,
247,4,Sep 22 2012,Sat,Maryland,,@,(9) West Virginia,,
248,4,Sep 22 2012,Sat,Massachusetts,,@,Miami (OH),,
249,4,Sep 22 2012,Sat,Memphis,,@,Duke,,
250,4,Sep 22 2012,Sat,Miami (FL),,@,Georgia Tech,,
251,4,Sep 22 2012,Sat,(17) Michigan,,@,(20) Notre Dame,,
252,4,Sep 22 2012,Sat,Missouri,,@,(8) South Carolina,,
253,4,Sep 22 2012,Sat,Nevada,,@,Hawaii,,
254,4,Sep 22 2012,Sat,New Mexico,,@,New Mexico State,,
255,4,Sep 22 2012,Sat,Norfolk State,,@,Ohio,,
256,4,Sep 22 2012,Sat,Northwestern Oklahoma State,,@,Texas-San Antonio,,
257,4,Sep 22 2012,Sat,Oregon State,,@,(22) UCLA,,
258,4,Sep 22 2012,Sat,Rutgers,,@,Arkansas,,
259,4,Sep 22 2012,Sat,San Jose State,,@,San Diego State,,
260,4,Sep 22 2012,Sat,South Alabama,,@,Mississippi State,,
261,4,Sep 22 2012,Sat,South Carolina State,,@,Texas A&M,,
262,4,Sep 22 2012,Sat,South Dakota,,@,Northwestern,,
263,4,Sep 22 2012,Sat,South Florida,,@,Ball State,,
264,4,Sep 22 2012,Sat,Southern Mississippi,,@,Western Kentucky,,
265,4,Sep 22 2012,Sat,Stephen F. Austin,,@,Texas State,,
266,4,Sep 22 2012,Sat,Syracuse,,@,Minnesota,,
267,4,Sep 22 2012,Sat,Temple,,@,Penn State,,
268,4,Sep 22 2012,Sat,Texas-El Paso,,@,Wisconsin,,
269,4,Sep 22 2012,Sat,Troy,,@,North Texas,,
270,4,Sep 22 2012,Sat,Tulane,,@,Mississippi,,
271,4,Sep 22 2012,Sat,Utah,,@,Arizona State,,
272,4,Sep 22 2012,Sat,Utah State,,@,Colorado State,,
273,4,Sep 22 2012,Sat,Vanderbilt,,@,(7) Georgia,,
274,4,Sep 22 2012,Sat,Virginia,,@,(16) Texas Christian,,
275,4,Sep 22 2012,Sat,Virginia Military Institute,,@,Navy,,
276,4,Sep 22 2012,Sat,Wyoming,,@,Idaho,,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
277,5,Sep 27 2012,Thu,(21) Stanford,,@,Washington,,
278,5,Sep 29 2012,Sat,Arizona State,,@,California,,
279,5,Sep 29 2012,Sat,Ball State,,@,Kent State,,
280,5,Sep 29 2012,Sat,Baylor,,@,(9) West Virginia,,
281,5,Sep 29 2012,Sat,Boise State,,@,New Mexico,,
282,5,Sep 29 2012,Sat,Buffalo,,@,Connecticut,,
283,5,Sep 29 2012,Sat,Central Michigan,,@,Northern Illinois,,
284,5,Sep 29 2012,Sat,(11) Clemson,,@,Boston College,,
285,5,Sep 29 2012,Sat,Colorado State,,@,Air Force,,
286,5,Sep 29 2012,Sat,Duke,,@,Wake Forest,,
287,5,Sep 29 2012,Sat,Florida International,,@,Louisiana-Lafayette,,
288,5,Sep 29 2012,Sat,(5) Florida State,,@,South Florida,,
289,5,Sep 29 2012,Sat,Hawaii,,@,(25) Brigham Young,,
290,5,Sep 29 2012,Sat,Idaho,,@,North Carolina,,
291,5,Sep 29 2012,Sat,Indiana,,@,Northwestern,,
292,5,Sep 29 2012,Sat,Louisiana Tech,,@,Virginia,,
293,5,Sep 29 2012,Sat,Louisiana-Monroe,,@,Tulane,,
294,5,Sep 29 2012,Sat,(19) Louisville,,@,Southern Mississippi,,
295,5,Sep 29 2012,Sat,Marshall,,@,Purdue,,
296,5,Sep 29 2012,Sat,Miami (OH),,@,Akron,,
297,5,Sep 29 2012,Sat,Middle Tennessee State,,@,Georgia Tech,,
298,5,Sep 29 2012,Sat,Minnesota,,@,Iowa,,
299,5,Sep 29 2012,Sat,Mississippi,,@,(1) Alabama,,
300,5,Sep 29 2012,Sat,Missouri,,@,Central Florida,,
301,5,Sep 29 2012,Sat,Nevada,,@,Texas State,,
302,5,Sep 29 2012,Sat,Nevada-Las Vegas,,@,Utah State,,
303,5,Sep 29 2012,Sat,North Carolina State,,@,Miami (FL),,
304,5,Sep 29 2012,Sat,North Texas,,@,Florida Atlantic,,
305,5,Sep 29 2012,Sat,Ohio,,@,Massachusetts,,
306,5,Sep 29 2012,Sat,(12) Ohio State,,@,(10) Michigan State,,
307,5,Sep 29 2012,Sat,(4) Oregon,,@,Washington State,,
308,5,Sep 29 2012,Sat,Oregon State,,@,(24) Arizona,,
309,5,Sep 29 2012,Sat,Penn State,,@,Illinois,,
310,5,Sep 29 2012,Sat,Rhode Island,,@,Bowling Green State,,
311,5,Sep 29 2012,Sat,Rice,,,Houston,,Houston TX
312,5,Sep 29 2012,Sat,San Diego State,,@,Fresno State,,
313,5,Sep 29 2012,Sat,San Jose State,,@,Navy,,
314,5,Sep 29 2012,Sat,(8) South Carolina,,@,Kentucky,,
315,5,Sep 29 2012,Sat,Stony Brook,,@,Army,,
316,5,Sep 29 2012,Sat,(23) Tennessee,,@,(7) Georgia,,
317,5,Sep 29 2012,Sat,(14) Texas,,@,Oklahoma State,,
318,5,Sep 29 2012,Sat,Texas A&M,,,Arkansas,,Arlington TX
319,5,Sep 29 2012,Sat,(16) Texas Christian,,@,Southern Methodist,,
320,5,Sep 29 2012,Sat,Texas Tech,,@,Iowa State,,
321,5,Sep 29 2012,Sat,Texas-El Paso,,@,East Carolina,,
322,5,Sep 29 2012,Sat,Texas-San Antonio,,@,New Mexico State,,
323,5,Sep 29 2012,Sat,Toledo,,@,Western Michigan,,
324,5,Sep 29 2012,Sat,Towson,,@,(3) Louisiana State,,
325,5,Sep 29 2012,Sat,Troy,,@,South Alabama,,
326,5,Sep 29 2012,Sat,Tulsa,,@,Alabama-Birmingham,,
327,5,Sep 29 2012,Sat,(22) UCLA,,@,Colorado,,
328,5,Sep 29 2012,Sat,(13) Virginia Tech,,,Cincinnati,,Landover MD
329,5,Sep 29 2012,Sat,Western Kentucky,,@,Arkansas State,,
330,5,Sep 29 2012,Sat,Wisconsin,,@,Nebraska,,
Rk,Wk,Date,Day,Winner/Tie,Pts,,Loser/Tie,Pts,Notes
331,6,Oct 4 2012,Thu,Arkansas State,,@,Florida International,,
332,6,Oct 4 2012,Thu,East Carolina,,@,Central Florida,,
333,6,Oct 4 2012,Thu,(2) Southern California,,@,Utah,,
334,6,Oct 5 2012,Fri,Pittsburgh,,@,Syracuse,,
335,6,Oct 5 2012,Fri,Utah State,,@,(25) Brigham Young,,
336,6,Oct 6 2012,Sat,(24) Arizona,,@,(21) Stanford,,
337,6,Oct 6 2012,Sat,Arkansas,,@,Auburn,,
338,6,Oct 6 2012,Sat,Boise State,,@,Southern Mississippi,,
339,6,Oct 6 2012,Sat,Boston College,,@,Army,,
340,6,Oct 6 2012,Sat,Bowling Green State,,@,Akron,,
341,6,Oct 6 2012,Sat,Buffalo,,@,Ohio,,
342,6,Oct 6 2012,Sat,Central Michigan,,@,Toledo,,
343,6,Oct 6 2012,Sat,Connecticut,,@,Rutgers,,
344,6,Oct 6 2012,Sat,(5) Florida State,,@,North Carolina State,,
345,6,Oct 6 2012,Sat,Fresno State,,@,Colorado State,,
346,6,Oct 6 2012,Sat,(7) Georgia,,@,(8) South Carolina,,
347,6,Oct 6 2012,Sat,Georgia Tech,,@,(11) Clemson,,
348,6,Oct 6 2012,Sat,Hawaii,,@,San Diego State,,
349,6,Oct 6 2012,Sat,Illinois,,@,Wisconsin,,
350,6,Oct 6 2012,Sat,Iowa State,,@,(16) Texas Christian,,
351,6,Oct 6 2012,Sat,Kansas,,@,(15) Kansas State,,
352,6,Oct 6 2012,Sat,Kent State,,@,Eastern Michigan,,
353,6,Oct 6 2012,Sat,(3) Louisiana State,,@,(18) Florida,,
354,6,Oct 6 2012,Sat,Louisiana-Monroe,,@,Middle Tennessee State,,
355,6,Oct 6 2012,Sat,Massachusetts,,@,Western Michigan,,
356,6,Oct 6 2012,Sat,Miami (FL),,@,(20) Notre Dame,,Chicago IL
357,6,Oct 6 2012,Sat,Miami (OH),,@,Cincinnati,,
358,6,Oct 6 2012,Sat,(17) Michigan,,@,Purdue,,
359,6,Oct 6 2012,Sat,(10) Michigan State,,@,Indiana,,
360,6,Oct 6 2012,Sat,Mississippi State,,@,Kentucky,,
361,6,Oct 6 2012,Sat,Navy,,@,Air Force,,
362,6,Oct 6 2012,Sat,Nebraska,,@,(12) Ohio State,,
363,6,Oct 6 2012,Sat,Nevada-Las Vegas,,@,Louisiana Tech,,
364,6,Oct 6 2012,Sat,New Mexico State,,@,Idaho,,
365,6,Oct 6 2012,Sat,North Texas,,@,Houston,,
366,6,Oct 6 2012,Sat,Northern Illinois,,@,Ball State,,
367,6,Oct 6 2012,Sat,Northwestern,,@,Penn State,,
368,6,Oct 6 2012,Sat,(5) Oklahoma,,@,Texas Tech,,
369,6,Oct 6 2012,Sat,Rice,,@,Memphis,,
370,6,Oct 6 2012,Sat,South Florida,,@,Temple,,
371,6,Oct 6 2012,Sat,Southeastern Louisiana,,@,Alabama-Birmingham,,
372,6,Oct 6 2012,Sat,Southern Methodist,,@,Texas-El Paso,,
373,6,Oct 6 2012,Sat,Texas A&M,,@,Mississippi,,
374,6,Oct 6 2012,Sat,Texas State,,@,New Mexico,,
375,6,Oct 6 2012,Sat,Tulane,,@,Louisiana-Lafayette,,
376,6,Oct 6 2012,Sat,Tulsa,,@,Marshall,,
377,6,Oct 6 2012,Sat,(22) UCLA,,@,California,,
378,6,Oct 6 2012,Sat,Vanderbilt,,@,Missouri,,
